Date,Tweet_id,User_name,Screen_name,Location,Tweet
04-09-2009,1.12165e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'""Keep me out of your mouth"": #AshokeDinda shuts down ""haters"" after #RCB gaffe\n\n#IPL2019 #IPL12 \n\nREAD:\xe2\x80\xa6 https://t.co/AtuOgpJsoQ'"
28-06-2013,1.12164e+18,b'CricTracker',b'Cricketracker',b'India',"b'""Jofra and Stokesy are off tonight, they go back to England now \xe2\x80\x93 two big holes to fill. I am here for 13 games."" -\xe2\x80\xa6 https://t.co/vIdjZwB0AA'"
13-01-2011,1.12164e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #KKRvRR #rrvrcb \n\n@stevesmith49 to leave IPL after @rajasthanroyals  match on April 30 \n\nDetails:\xe2\x80\xa6 https://t.co/uTX5FHG37Z'
19-04-2010,1.12164e+18,b'Times of India',b'timesofindia',b'New Delhi',b'#IPL2019 #CSKvMI\n\nCan @mipaltan breach fortress Chepauk?\xf0\x9f\x8f\x8f\n\n@ChennaiIPL bank on spin troika to avenge loss in away l\xe2\x80\xa6 https://t.co/TRrfnrBlGP'
22-04-2009,1.12164e+18,b'India TV',b'indiatvnews',b'India',b'#IPL2019 Dinesh Karthik hopes KKR will come back stronger despite six successive defeats https://t.co/YBIaYv3Efj https://t.co/am8EWc6qXn'
01-04-2010,1.12164e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b""#IPL2019 #KKRvRR \n\nThe Team India victory from @KKRiders' loss\xf0\x9f\x8f\x8f\n\nCometh the hour, cometh the man and cometh\xe2\x80\xa6 https://t.co/wQpXjzuLM6"""
15-07-2011,1.12164e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b""From Riyan Parag's unfortunate hit-wicket to Varun Aaron's terrific opening spell, @imRohit_SN brings you the key m\xe2\x80\xa6 https://t.co/zHbRppCaPT"""
12-03-2015,1.12164e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'","b""Australian players surprisingly ignored from women's #IPL tournament\n\n#WomensIPL #IPL2019 #WomensIPL2019\xe2\x80\xa6 https://t.co/9sLj9PNPlG"""
29-05-2014,1.12164e+18,b'HT Sports',b'HTSportsNews',b'India',"b'RT @htTweets: #KKRvsRR, #IPL2019 : Dinesh Karthik has his say on what\xe2\x80\x99s going wrong for Kolkata\n\n@KKRiders @DineshKarthik\n\n(Via @HTSportsNe\xe2\x80\xa6'"
29-04-2009,1.12164e+18,b'Hindustan Times',b'htTweets',b'India',"b'#KKRvsRR, #IPL2019 : Dinesh Karthik has his say on what\xe2\x80\x99s going wrong for Kolkata\n\n@KKRiders @DineshKarthik\n\n(Via\xe2\x80\xa6 https://t.co/f1xtjKT1GU'"
08-05-2009,1.12164e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019\n\nBefore his swashbuckling 96 against Sunrisers Hyderabad on Tuesday, Shane Watson had been enduring a lean run\xe2\x80\xa6'"
13-08-2013,1.12164e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019\n\nBefore his swashbuckling 96 against Sunrisers Hyderabad on Tuesday, Shane Watson had been enduring a lean\xe2\x80\xa6 https://t.co/LrHFFnWUeB'"
13-01-2011,1.12164e+18,b'CricketCountry',b'cricket_country',b'Global',"b""#IPL2019 #KKRvRR #KKRvsRR \n\n@VarunAaron's double-strike, @DineshKarthik's lone hand, Riyan Parag's maturity and ano\xe2\x80\xa6 https://t.co/IyPJ0pkTBj"""
08-05-2009,1.12164e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #KKRvRR\n\nVarun Aaron, Riyan Parag leave their mark as Rajasthan consign KKR to sixth defeat on the trot\n\nwrite\xe2\x80\xa6'"
13-08-2013,1.12164e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #KKRvRR\n\nVarun Aaron, Riyan Parag leave their mark as Rajasthan consign KKR to sixth defeat on the trot\n\nw\xe2\x80\xa6 https://t.co/4KhXSUSbco'"
19-08-2013,1.12164e+18,b'Astral Pipes',b'AstralPipes',b'Ahmedabad',b'Rajasthan Royals have kept themselves alive in the IPL 2019 after defeating Kolkata Knight Riders convincingly\xe2\x80\xa6 https://t.co/7nQjt9JhFp'
29-05-2014,1.12164e+18,b'HT Sports',b'HTSportsNews',b'India',"b'RT @htTweets: #CSKvsMI , #IPL2019 : Top five player battles - Rohit Sharma\xe2\x80\x99s nemesis revealed\n\n#IPL12 @mipaltan @ChennaiIPL\n\n(Via @HTSports\xe2\x80\xa6'"
29-04-2009,1.12164e+18,b'Hindustan Times',b'htTweets',b'India',"b'#CSKvsMI , #IPL2019 : Top five player battles - Rohit Sharma\xe2\x80\x99s nemesis revealed\n\n#IPL12 @mipaltan @ChennaiIPL\n\n(Via\xe2\x80\xa6 https://t.co/eySaUHU1jV'"
09-01-2013,1.12163e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',"b""RT @ITGDsports: Steve Smith will join Australia's preparatory camp for the 2019 World Cup after leaving IPL 2019 on April 30 #KKRvRR #IPL20\xe2\x80\xa6"""
02-02-2009,1.12163e+18,b'India Today',b'IndiaToday',b'India',"b""RT @ITGDsports: Steve Smith will join Australia's preparatory camp for the 2019 World Cup after leaving IPL 2019 on April 30 #KKRvRR #IPL20\xe2\x80\xa6"""
22-04-2009,1.12163e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019 Gutted to leave #RR in the middle of IPL 2019 but excited to play for England, says Jofra Archer\xe2\x80\xa6 https://t.co/Al8LjSgiNY'"
07-10-2009,1.12163e+18,b'Abhilash Thapliyal',b'abhilashthapli',"b'Mumbai, India'","b""RT @thebodoglife: Fan brawl \xf0\x9f\xa4\xac\n'Floptol' player bargains \xf0\x9f\x92\xb8\n@imAagarkar's analysis \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x8f\xab\n...and more!\n\nIt's a new week, and that means another\xe2\x80\xa6"""
27-12-2012,1.12163e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'","b'.@RCBTweets, @rajasthanroyals and @KKRiders, start praying that @mipaltan beat @ChennaiIPL so that your playoff cha\xe2\x80\xa6 https://t.co/OddfYynoIV'"
28-08-2015,1.12163e+18,b'Sportstar',b'sportstarweb',b'',b'#IPL2019 #CSKvMI Preview: @Wriddhaayan writes about the high-octane clash at the M. A. Chidambaram Stadium on Frida\xe2\x80\xa6 https://t.co/a3JMxb7mgH'
01-04-2010,1.12163e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#WorldCup2019 #IPL2019 \n\nInjury management crucial for @msdhoni ahead of @cricketworldcup \xf0\x9f\x8f\x8f\n\n#Dhoni knows momentum\xe2\x80\xa6 https://t.co/tdNHxL1tjt'
15-07-2011,1.12163e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'Match Preview: #CSK look to consolidate top position against inconsistent #MI \n\n#CSKvMI #IPL2019\n\nhttps://t.co/4biAedC9xF'
14-01-2015,1.12163e+18,b'The Quint',b'TheQuint',b'',b'Rajasthan Royals skipper Steve Smith will leave the #IPL2019 and will join the Australian team for World Cup prepar\xe2\x80\xa6 https://t.co/MOkZc4vRof'
19-04-2010,1.12163e+18,b'Times of India',b'timesofindia',b'New Delhi',"b'#IPL2019 #KKRvRR \n\n@KKRiders out at The Eden as @rajasthanroyals prevail in a thriller\xf0\x9f\x8f\x8f\n\nParag, Archer pull off stu\xe2\x80\xa6 https://t.co/2LH2pghCXM'"
01-04-2010,1.12163e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 #CSKvMI\n\nCan @mipaltan breach fortress Chepauk?\xf0\x9f\x8f\x8f\n\n@ChennaiIPL bank on spin troika to avenge loss in away l\xe2\x80\xa6 https://t.co/CDcVJU9HN2'
22-04-2009,1.12163e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #KKRvRR: Steve Smith hopes to contribute more before leaving for World Cup camp after RCB game\xe2\x80\xa6 https://t.co/VrOTN9ILxi'"
12-03-2015,1.12162e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'",b'#AjinkyaRahane will travel to #England in June this year but not with the #WorldCup team\n\n#WorldCup2019 #IPL2019\xe2\x80\xa6 https://t.co/Z7wub3oGUn'
19-02-2010,1.12162e+18,b'KRK',b'kamaalrkhan',"b'Mumbai, India'",b'#kingOfAbuses Kohli\xe2\x80\x99s team #RCB is in the bottom of #IPL Ranking table and Dhoni\xe2\x80\x99s team #CSK is in the top of the t\xe2\x80\xa6 https://t.co/mhPVJ9qeaD'
13-01-2011,1.12162e+18,b'CricketCountry',b'cricket_country',b'Global',"b'#IPL2019 #KKRvRR #KKRvsRR \n\nIPL 2019 points table, Orange Cap and Purple Cap holders: Updated after\xe2\x80\xa6 https://t.co/8yUubQs0RY'"
09-01-2013,1.12162e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',b'RT @ITGDsports: #KKRvRR #IPL2019  Dinesh Karthik on KKR\xe2\x80\x99s chances after 6th straight loss: \xe2\x80\x9cWe are trying to keep everybody in good space a\xe2\x80\xa6'
03-03-2008,1.12162e+18,b'Sachin Kalbag',b'SachinKalbag',b'Mumbai',"b""RT @ovshake42: Virat Kohli's team won the Under-19 World Cup in 2008, the same year when the first edition of IPL was played.\n\nIn December\xe2\x80\xa6"""
02-02-2009,1.12162e+18,b'India Today',b'IndiaToday',b'India',b'RT @ITGDsports: #KKRvRR #IPL2019  Dinesh Karthik on KKR\xe2\x80\x99s chances after 6th straight loss: \xe2\x80\x9cWe are trying to keep everybody in good space a\xe2\x80\xa6'
14-01-2015,1.12162e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 | An interesting battle looms between the two three-time champions.\nhttps://t.co/GoCxpgI7HU'
01-04-2010,1.12162e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b'#IPL2019 #KKRvRR \n\n@KKRiders out at The Eden as @rajasthanroyals prevail in a thriller\xf0\x9f\x8f\x8f\n\nParag, Archer pull off stu\xe2\x80\xa6 https://t.co/09IeLvPUao'"
29-05-2014,1.12162e+18,b'HT Sports',b'HTSportsNews',b'India',b'RT @htTweets: #IPL2019: The curious case of Ajinkya Rahane\n\n@ajinkyarahane88 #AjinkyaRahane @rajasthanroyals \n\n(Via @HTSportsNews)\n\nhttps:/\xe2\x80\xa6'
29-04-2009,1.12162e+18,b'Hindustan Times',b'htTweets',b'India',b'#IPL2019: The curious case of Ajinkya Rahane\n\n@ajinkyarahane88 #AjinkyaRahane @rajasthanroyals \n\n(Via @HTSportsNews\xe2\x80\xa6 https://t.co/JexfaewOie'
09-01-2013,1.12162e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',"b'RT @ITGDsports: #KKRvRR Jofra Archer on Rajasthan Royals stint in #IPL2019: ""I feel really excited. The tournament didn\'t go as well as we\xe2\x80\xa6'"
02-02-2009,1.12162e+18,b'India Today',b'IndiaToday',b'India',"b'RT @ITGDsports: #KKRvRR Jofra Archer on Rajasthan Royals stint in #IPL2019: ""I feel really excited. The tournament didn\'t go as well as we\xe2\x80\xa6'"
17-11-2011,1.12162e+18,b'scroll.in',b'scroll_in',b'',b'RT @thefield_in: Kolkata Knight Riders have now lost six games in a row. #IPL2019 \n\nhttps://t.co/wzhivh59FX'
20-01-2011,1.12162e+18,b'TIMES NOW',b'TimesNow',b'India',b'RT @timesnowsports: #IPL2019 \n\n@stevesmith49 achieves huge #IPL milestone as @rajasthanroyals cruise past @KKRiders \n\nREAD: https://t.co/Fz\xe2\x80\xa6'
04-04-2018,1.12162e+18,b'Times Now Sports',b'timesnowsports',b'',b'#IPL2019 \n\n@stevesmith49 achieves huge #IPL milestone as @rajasthanroyals cruise past @KKRiders \n\nREAD:\xe2\x80\xa6 https://t.co/SXmwOZbLSt'
22-04-2009,1.12162e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #CSKvMI: Chennai eye revenge and confirmed playoffs birth against Mumbai https://t.co/0IiYaDYkvr https://t.co/CM5pEMjroe'"
13-01-2011,1.12162e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #KKRvRR #KKRvsRR \n\nA lot of will boil down to how KKR trust me as a leader: Dinesh Karthik\n\nSigns that all\xe2\x80\xa6 https://t.co/srPOzhSM4I'
15-07-2011,1.12162e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b""#KKR bowlers' complacency at the death cost them against #RR at Eden Gardens, writes @im_sandipan #KKRvRR #IPL2019\n\nhttps://t.co/qdtzXDPtRw"""
12-03-2015,1.12161e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'","b""Video: #SachinTendulkar trolls his old friend #VinodKambli; here's what he said\n\n#IPL2019 #IPL #BCCI https://t.co/PSu7SmofCI"""
18-03-2011,1.12161e+18,b'Deccan Herald',b'DeccanHerald',b'India',"b'Under fire from all quarters for a series of poor performances, the @RCBTweets seems to have found a second wind no\xe2\x80\xa6 https://t.co/UPHBuNbiDE'"
14-01-2015,1.12161e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 | Dinesh Karthik silenced his critics with an incredible 97 not out off 50 deliveries vs Rajasthan Royals.\xe2\x80\xa6 https://t.co/mR01iv15Sd'
17-05-2016,1.12161e+18,b'The Field',b'thefield_in',b'Where sport happens.',b'Kolkata Knight Riders have now lost six games in a row. #IPL2019 \n\nhttps://t.co/wzhivh59FX'
13-01-2011,1.12161e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #KKRvsRR #KKRvRR #RiyanParag \n\n\xf0\x9f\x93\xb9Riyan Parag shines in @rajasthanroyals three-wicket win\n\nWATCH:\xe2\x80\xa6 https://t.co/liuYFvKAPb'
29-05-2014,1.12161e+18,b'HT Sports',b'HTSportsNews',b'India',b'RT @htTweets: IPL Points Table and updated Orange Cap &amp;\xe2\x80\x89Purple Cap list\n\n#KKRvsRR #IPL2019 @KKRiders @rajasthanroyals\n\n(Via @HTSportsNews)\xe2\x80\xa6'
29-04-2009,1.12161e+18,b'Hindustan Times',b'htTweets',b'India',b'IPL Points Table and updated Orange Cap &amp;\xe2\x80\x89Purple Cap list\n\n#KKRvsRR #IPL2019 @KKRiders @rajasthanroyals\n\n(Via\xe2\x80\xa6 https://t.co/nqjYE0G3OZ'
19-04-2010,1.12161e+18,b'Times of India',b'timesofindia',b'New Delhi',"b'#IPL2019 #KKRvRR #RiyanParag #JofraArcher\n\n@IPL 2019: @rajasthanroyals beat @KKRiders by 3 wickets, keep play-off h\xe2\x80\xa6 https://t.co/UNa5X1bA8y'"
03-01-2013,1.12161e+18,b'All India Radio News',b'airnewsalerts',"b'New Delhi, India'",b'#IPL cricket: Rajasthan Royals beat Kolkata Knight Riders by three wickets.\n\n#KKRvRR \n#IPL2019 \n\nhttps://t.co/fGeprbMEpW'
29-05-2014,1.12161e+18,b'HT Sports',b'HTSportsNews',b'India',"b'RT @htTweets: #KKRvsRR, #IPL2019: Statistical highlights - Karthik, Chawla set records\n\n@KKRiders @rajasthanroyals\n\n(Via @HTSportsNews)\n\nht\xe2\x80\xa6'"
29-04-2009,1.12161e+18,b'Hindustan Times',b'htTweets',b'India',"b'#KKRvsRR, #IPL2019: Statistical highlights - Karthik, Chawla set records\n\n@KKRiders @rajasthanroyals\n\n(Via\xe2\x80\xa6 https://t.co/2DU1uhY8iZ'"
14-01-2015,1.12161e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 | The 17-year-old boy from Guwahati played his heart out with the bat for his 31-ball 47 to take Rajasthan\xe2\x80\xa6 https://t.co/zbv51KCCox'
12-03-2015,1.1216e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'","b""Watch: #DineshKarthik plays a 'Nataraja six' that leaves opposition in awe\n\n#IPL2019 #IPL #KolkataKnightRiders\xe2\x80\xa6 https://t.co/U0De1geYAw"""
20-01-2011,1.1216e+18,b'TIMES NOW',b'TimesNow',b'India',"b""RT @timesnowsports: #IPL2019 \n\nRiyan Parag, Jofra Archer stun KKR as Dinesh Karthik's heroics go in vain \n\nREAD: https://t.co/4azTZDNGpO ht\xe2\x80\xa6"""
14-01-2015,1.1216e+18,b'The Quint',b'TheQuint',b'',"b'#IPL2019 | #KolkataKnightRiders, Rajasthan Royals and Royal Challengers Bangalore continue to occupy the sixth, sev\xe2\x80\xa6 https://t.co/7dBXkernTf'"
28-08-2015,1.1216e+18,b'Sportstar',b'sportstarweb',b'',"b""Riyan Parag's 47 off 31 balls (5x4,2x6) helped Rajasthan Royals beat Kolkata Knight Riders by three wickets at the\xe2\x80\xa6 https://t.co/NsghOZ6z5F"""
14-01-2015,1.1216e+18,b'The Quint',b'TheQuint',b'',b'#KKRvRR | Kolkata Knight Riders have now lost six matches on trot in #IPL2019\nhttps://t.co/FI8fvZ8fOt'
04-04-2018,1.1216e+18,b'Times Now Sports',b'timesnowsports',b'',"b""#IPL2019 \n\nRiyan Parag, Jofra Archer stun KKR as Dinesh Karthik's heroics go in vain \n\nREAD: https://t.co/4azTZDNGpO https://t.co/vkJVNfhIiI"""
14-01-2015,1.1216e+18,b'The Quint',b'TheQuint',b'',"b'#IPL2019 | There have been some fundamentals mistakes that #KKR has regularly been making, that need to be fixed if\xe2\x80\xa6 https://t.co/mPndEOQ2W0'"
14-01-2015,1.1216e+18,b'The Quint',b'TheQuint',b'',"b'#IPL2019 | #KolkataKnightRiders, Rajasthan Royals and Royal Challengers Bangalore continue to occupy the sixth, sev\xe2\x80\xa6 https://t.co/Vna65hRddh'"
24-04-2015,1.12159e+18,b'Newsd',b'GetNewsd',"b'New Delhi, India'","b'.@IPL 2019, @ChennaiIPL vs @mipaltan preview: Chennai eye revenge against Mumbai\n#IPL2019\n#CSKvMI\xe2\x80\xa6 https://t.co/bYKIhxrkBi'"
28-05-2010,1.12159e+18,b'Telegraph Sport',b'telegraph_sport',b'Australia',"b""RT @NewsCorpCricket: India will host an exhibition women's T20 series alongside the men's @IPL finals...and not a single one of our world c\xe2\x80\xa6"""
09-04-2019,1.12159e+18,b'News Cricket',b'NewsCorpCricket',b'Australia',"b""India will host an exhibition women's T20 series alongside the men's @IPL finals...and not a single one of our worl\xe2\x80\xa6 https://t.co/QtSgpVSNxB"""
28-08-2015,1.12159e+18,b'Sportstar',b'sportstarweb',b'',b'CSK batting coach Michael Hussey has admitted that the workload management of World Cup-bound players has been a di\xe2\x80\xa6 https://t.co/6DpI16Q49K'
01-09-2009,1.12159e+18,b'Aakash Chopra',b'cricketaakash',"b'Mumbai, India'",b'#IPL2019: #KKRvRR - Jofra Archer was sensational. Sealed a win for #RR. Tough times for #KKR though - 6 straight lo\xe2\x80\xa6 https://t.co/FzyvsRRgrS'
15-06-2010,1.12157e+18,b'Herald Sun Sport',b'heraldsunsport',"b'Melbourne, Australia'","b'RT @NewsCorpCricket: A tough night in the @IPL for @stevesmith49 and @lynny50, while a future @englandcricket star signed off from the comp\xe2\x80\xa6'"
09-04-2019,1.12155e+18,b'News Cricket',b'NewsCorpCricket',b'Australia',"b'A tough night in the @IPL for @stevesmith49 and @lynny50, while a future @englandcricket star signed off from the c\xe2\x80\xa6 https://t.co/DkvT8YkfUa'"
24-06-2009,1.12152e+18,b'Financial Express',b'FinancialXpress',"b'New Delhi, India'","b'#IPL2019: #RajasthanRoyals beat #KKR by 3 wickets, keep play-off hopes alive\nhttps://t.co/FZ3WR1KQ6x https://t.co/ZWyiVljgkb'"
17-07-2017,1.12151e+18,b'Hotstar US',b'Hotstarusa',b'',b'Round 1\xe2\x83\xa3 belonged to #MI courtesy of the Hardik Pandya show! \xf0\x9f\x91\x8f\nWhat will happen this time when two of the most succ\xe2\x80\xa6 https://t.co/11aVL7QCzr'
17-07-2017,1.12151e+18,b'Hotstar Canada',b'hotstarcanada',b'',"b'Round 1\xe2\x83\xa3 belonged to #MI, courtesy of the Hardik Pandya show! \xf0\x9f\x91\x8f\nWhat will happen this time when two of the most suc\xe2\x80\xa6 https://t.co/1U655fjUyb'"
14-01-2015,1.12151e+18,b'The Quint',b'TheQuint',b'',"b'#IPL2019 Kolkata Knight Riders, Rajasthan Royals and Royal Challengers Bangalore continue to occupy the sixth, seve\xe2\x80\xa6 https://t.co/K030b2tZOf'"
14-01-2015,1.12151e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 The 17-year-old boy from Guwahati played his heart out with the bat for his 31-ball 47 to take Rajasthan o\xe2\x80\xa6 https://t.co/FBI6haC45C'
28-08-2015,1.12151e+18,b'Sportstar',b'sportstarweb',b'',"b""Riyan Parag's 47 off 31 balls (5x4,2x6) helped Rajasthan Royals beat Kolkata Knight Riders by three wickets at the\xe2\x80\xa6 https://t.co/PmXMwR8YIz"""
04-03-2009,1.1215e+18,b'Indiacom',b'indiacom',b'India',"b'#IPL2019 #KKRvsRR #KKRvRR .@IPL Match Report: #RiyanParag Powers @rajasthanroyals to Thrilling Win Over @KKRiders,\xe2\x80\xa6 https://t.co/SY9m7sUhsS'"
06-11-2013,1.1215e+18,b'Sports Express',b'Xpress_Sports',b'',"b'Six losses in a row for @KKRiders, who are now on the brink of elimination.\n#KKRvsRR #IPL2019\n\nhttps://t.co/DgBlssNymW'"
08-04-2015,1.1215e+18,b'IPL Selfie',b'IPLselfie',b'Mumbai',b'RT @IPL: Riyan Parag &amp; @VarunAaron all smiles post the last over thriller at Eden Gardens #IPLSelfie #VIVOIPL @rajasthanroyals #KKRvRR http\xe2\x80\xa6'
19-04-2010,1.1215e+18,b'Times of India',b'timesofindia',b'New Delhi',b'#IPL2019 #RCBvKXIP #AshwinVsKohli \n\nBoth @imVkohli and I react out of passion: @ashwinravi99 \xf0\x9f\x8f\x8f\n\n#Ashwin said his te\xe2\x80\xa6 https://t.co/ojzKAXD1Mh'
23-02-2011,1.1215e+18,b'Firstpost',b'firstpost',"b'Mumbai, India'","b'RT @FirstpostSports: With the win, #RR moved up one place to seventh with eight points from 11 matches, the same as #KKR\n\nReport \xf0\x9f\x91\x89 https://\xe2\x80\xa6'"
17-11-2011,1.1215e+18,b'scroll.in',b'scroll_in',b'',"b'IPL 2019: Parag, Archer take #RR to thrilling win as #KKR slump to sixth straight defeat https://t.co/I5eqsxETIa (v\xe2\x80\xa6 https://t.co/6kEWckPGWq'"
15-07-2011,1.1215e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'With the win, #RR moved up one place to seventh with eight points from 11 matches, the same as #KKR\n\nReport \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/9RwXR2yWL2'"
13-01-2011,1.1215e+18,b'CricketCountry',b'cricket_country',b'Global',"b""#IPL2019 \n\nRiyan Parag shines in #RR's sensational three-wicket victory\n\nIN PICS: https://t.co/6tFA53PiF2 #KKRvRR\xe2\x80\xa6 https://t.co/JocEHHHoXJ"""
17-05-2016,1.1215e+18,b'The Field',b'thefield_in',b'Where sport happens.',"b'#IPL2019 #KKRvsRR \n\nRiyan Parag, Jofra Archer take Rajasthan Royals to thrilling win as KKR slump to sixth straight\xe2\x80\xa6 https://t.co/uZKtjPxSVU'"
31-03-2012,1.1215e+18,b'Abhishek Mukherjee',b'ovshake42',b'India',"b""Virat Kohli's team won the Under-19 World Cup in 2008, the same year when the first edition of IPL was played.\n\nIn\xe2\x80\xa6 https://t.co/Rj9YjPclY5"""
14-01-2015,1.1215e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 Dinesh Karthik silenced his critics with an incredible 97 not out off 50 deliveries vs Rajasthan Royals\xe2\x80\xa6 https://t.co/zGANqpHqXr'
14-01-2015,1.12149e+18,b'The Quint',b'TheQuint',b'',b'#KKRvRR Kolkata Knight Riders have now lost six matches on trot in #IPL2019\n\nhttps://t.co/FI8fvZ8fOt'
02-03-2011,1.12149e+18,b'Circle of Cricket',b'circleofcricket',b'',"b""TWITTER REACTIONS: Cricket fraternity reacts after 17-year old Riyan Parag keeps @rajasthanroyals' hopes alive in t\xe2\x80\xa6 https://t.co/NIFQsDw6dA"""
01-04-2010,1.12149e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b'#IPL2019 #KKRvRR #RiyanParag #JofraArcher\n\n@IPL 2019: @rajasthanroyals beat @KKRiders by 3 wickets, keep play-off h\xe2\x80\xa6 https://t.co/pqbLmDGzv4'"
